house_id,Type,Location,Area,Bath(s),Bedroom(s),Price,Area_Marlas
47394793,house,"dha defence, lahore, punjab",1 Kanal,6,5,82500000,20.0
47394773,house,"dha defence, lahore, punjab",1 Kanal,6,5,90000000,20.0
47394861,flat,"gulberg, lahore, punjab",2.4 Marla,2,2,20900000,2.4
46871580,flat,"dha defence, lahore, punjab",8.7 Marla,4,3,53000000,8.7
47394852,flat,"gulberg, lahore, punjab",1.5 Marla,1,1,13500000,1.5
47106787,house,"state life housing society, lahore, punjab",1 Kanal,6,5,59900000,20.0
46848615,house,"dha defence, lahore, punjab",1 Kanal,6,5,71500000,20.0
46791199,house,"valencia housing society, lahore, punjab",2 Kanal,6,6,129900000,40.0
45091056,flat,"johar town, lahore, punjab",2 Marla,1,1,8430000,2.0
46902480,house,"wapda town, lahore, punjab",2 Kanal,6,6,115000000,40.0
41488606,house,other,3 Marla,3,2,4500000,3.0
42713222,house,other,3 Marla,3,2,4500000,3.0
46670054,house,other,1.6 Kanal,6,5,140000000,32.0
47394737,house,"dha defence, lahore, punjab",1 Kanal,6,5,80000000,20.0
47289838,house,"dha defence, lahore, punjab",1 Kanal,6,5,70000000,20.0
46432461,house,other,12 Marla,6,5,37000000,12.0
47289613,house,"dha defence, lahore, punjab",10 Marla,6,4,46000000,10.0
47082954,house,"park view city, lahore, punjab",5 Marla,4,4,18500000,5.0
46595500,house,other,10 Marla,5,5,50000000,10.0
46926804,house,"state life housing society, lahore, punjab",1 Kanal,6,5,56500000,20.0
47227054,house,"state life housing society, lahore, punjab",1 Kanal,6,5,51000000,20.0
47047176,house,"dha defence, lahore, punjab",10 Marla,5,4,49600000,10.0
47394490,house,"central park housing scheme, lahore, punjab",5 Marla,4,3,18500000,5.0
47394496,house,"dha defence, lahore, punjab",2 Kanal,6,5,240000000,40.0
47394538,house,"dha defence, lahore, punjab",1 Kanal,6,5,120000000,20.0
46905262,house,other,2 Kanal,6,6,129000000,40.0
44615960,house,other,10 Marla,6,5,36000000,10.0
46904987,house,other,2 Kanal,6,6,190000000,40.0
47302720,house,"dha defence, lahore, punjab",7 Marla,3,3,32000000,7.0
46110738,house,other,4 Marla,3,2,8500000,4.0
40235904,house,other,13 Marla,6,5,40000000,13.0
45361495,house,"dha defence, lahore, punjab",1 Kanal,6,5,93000000,20.0
47394418,house,"dha defence, lahore, punjab",1 Kanal,6,5,75000000,20.0
47394419,house,"dha defence, lahore, punjab",1 Kanal,6,5,69500000,20.0
47394417,house,"dha defence, lahore, punjab",1 Kanal,6,5,78000000,20.0
47394441,house,"dha defence, lahore, punjab",1 Kanal,6,5,120000000,20.0
47394436,house,"dha defence, lahore, punjab",1 Kanal,6,5,81500000,20.0
47394467,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,30000000,10.0
46704174,house,"state life housing society, lahore, punjab",1 Kanal,6,5,52500000,20.0
46704059,house,"state life housing society, lahore, punjab",1 Kanal,6,5,58000000,20.0
46657713,house,"raiwind road, lahore, punjab",5.1 Marla,3,3,26500000,5.1
45266620,house,other,1 Kanal,6,5,77500000,20.0
47394390,house,"dha defence, lahore, punjab",1 Kanal,6,5,76500000,20.0
47394403,house,"dha defence, lahore, punjab",1 Kanal,6,5,78000000,20.0
47153781,house,"allama iqbal town, lahore, punjab",10 Marla,6,5,34500000,10.0
47016713,house,"bahria town, lahore, punjab",5 Marla,3,3,10000000,5.0
47153759,house,"allama iqbal town, lahore, punjab",10 Marla,4,4,35000000,10.0
47382630,house,"dha defence, lahore, punjab",5 Marla,3,3,22500000,5.0
46618290,house,"dha defence, lahore, punjab",10 Marla,5,4,39500000,10.0
46570472,house,"bahria town, lahore, punjab",5 Marla,6,3,18500000,5.0
46597815,house,"dha defence, lahore, punjab",5 Marla,3,3,22500000,5.0
46646654,house,"dha defence, lahore, punjab",2 Kanal,6,5,370000000,40.0
46597961,house,"dha defence, lahore, punjab",1 Kanal,6,5,105000000,20.0
46553096,house,"raiwind road, lahore, punjab",5 Marla,3,2,13000000,5.0
47394385,house,"dha defence, lahore, punjab",10 Marla,6,5,44000000,10.0
47394330,house,other,5 Marla,5,4,13500000,5.0
47394373,house,"dha defence, lahore, punjab",1 Kanal,6,5,75000000,20.0
46345648,house,"al rehman garden, lahore, punjab",8 Marla,6,5,27800000,8.0
42744928,house,"dha defence, lahore, punjab",10 Marla,5,4,46300000,10.0
47117115,house,other,3 Marla,3,3,8500000,3.0
46916807,house,"al rehman garden, lahore, punjab",3 Marla,4,3,9700000,3.0
47394293,house,"dha defence, lahore, punjab",1 Kanal,6,5,76000000,20.0
47017130,flat,"bahria town, lahore, punjab",1.6 Marla,1,1,5000000,1.6
47003781,house,"dha defence, lahore, punjab",1 Kanal,6,5,85000000,20.0
46917368,house,"dha defence, lahore, punjab",10 Marla,5,4,42500000,10.0
46738221,house,"dha defence, lahore, punjab",1 Kanal,6,5,82500000,20.0
46697012,house,"dha defence, lahore, punjab",2 Kanal,6,5,172500000,40.0
46949003,house,"dha defence, lahore, punjab",10 Marla,5,4,67500000,10.0
46697127,house,"dha defence, lahore, punjab",2 Kanal,6,7,179000000,40.0
45931079,house,"dha defence, lahore, punjab",10 Marla,6,4,36500000,10.0
46790473,house,"dha defence, lahore, punjab",1 Kanal,6,5,80000000,20.0
46178934,house,"dha defence, lahore, punjab",1 Kanal,6,5,59900000,20.0
44373170,house,"dha defence, lahore, punjab",1 Kanal,6,5,63500000,20.0
47394234,house,"dha defence, lahore, punjab",1 Kanal,6,5,75000000,20.0
47394248,house,"dha defence, lahore, punjab",1 Kanal,6,5,79500000,20.0
47095565,flat,"askari, lahore, punjab",10 Marla,3,3,26000000,10.0
47213673,house,"dha defence, lahore, punjab",10 Marla,5,4,51000000,10.0
47394218,house,"dha defence, lahore, punjab",1 Kanal,6,5,82500000,20.0
47314311,house,"raiwind road, lahore, punjab",1.5 Kanal,6,5,99500000,30.0
47394270,house,"dha defence, lahore, punjab",1 Kanal,6,5,80000000,20.0
46752178,house,"dha defence, lahore, punjab",1 Kanal,6,5,67500000,20.0
47298911,house,"dha defence, lahore, punjab",1 Kanal,6,6,85000000,20.0
47206425,house,"dha defence, lahore, punjab",10 Marla,5,4,38000000,10.0
47301296,house,"dha defence, lahore, punjab",10 Marla,5,4,38000000,10.0
47314479,house,other,3 Marla,3,3,9000000,3.0
46752552,house,"dha defence, lahore, punjab",1 Kanal,6,5,56500000,20.0
46926355,house,"dha defence, lahore, punjab",1 Kanal,6,5,96500000,20.0
47394190,house,"dha defence, lahore, punjab",1 Kanal,6,5,78000000,20.0
47394187,house,"dha defence, lahore, punjab",1 Kanal,6,5,77500000,20.0
46482751,house,"park view city, lahore, punjab",5 Marla,5,4,20000000,5.0
46925985,house,"dha defence, lahore, punjab",1 Kanal,6,6,83000000,20.0
47394202,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,29500000,10.0
46467370,house,other,5 Marla,5,4,21000000,5.0
42589088,house,other,1 Kanal,6,5,61000000,20.0
47394172,house,"bahria town, lahore, punjab",5 Marla,5,3,19500000,5.0
47028127,house,other,4 Marla,3,3,14900000,4.0
47344250,flat,"askari, lahore, punjab",10 Marla,3,3,29000000,10.0
47394153,flat,"askari, lahore, punjab",11.1 Marla,3,3,30500000,11.1
46953619,house,"dha defence, lahore, punjab",5 Marla,4,3,25500000,5.0
46837325,house,other,1 Kanal,6,5,90000000,20.0
47394192,house,"dha defence, lahore, punjab",1 Kanal,6,5,85000000,20.0
47355417,house,"state life housing society, lahore, punjab",1 Kanal,6,5,82500000,20.0
47394158,house,"dha defence, lahore, punjab",1 Kanal,6,5,80000000,20.0
47365314,house,"dha defence, lahore, punjab",8 Marla,3,3,54000000,8.0
47381613,house,"paragon city, lahore, punjab",10 Marla,6,5,34000000,10.0
45167142,house,"dha defence, lahore, punjab",1 Kanal,5,5,79000000,20.0
47365313,house,"dha defence, lahore, punjab",10 Marla,4,4,64000000,10.0
46596846,flat,"gulberg, lahore, punjab",8.2 Marla,4,3,45000000,8.2
37068788,house,"dha defence, lahore, punjab",1 Kanal,5,5,129000000,20.0
47073845,house,"park view city, lahore, punjab",5 Marla,5,4,22500000,5.0
47274314,house,"bahria town, lahore, punjab",5 Marla,4,3,26000000,5.0
47106518,house,"dha defence, lahore, punjab",8 Marla,5,4,40000000,8.0
47274280,house,"bahria town, lahore, punjab",5.3 Marla,4,3,23500000,5.3
47085244,house,"park view city, lahore, punjab",5 Marla,4,4,17000000,5.0
47212540,house,"johar town, lahore, punjab",1.1 Kanal,6,5,57500000,22.0
47394105,house,"bahria town, lahore, punjab",1 Kanal,6,5,100000000,20.0
47394104,house,"bahria orchard, lahore, punjab",8 Marla,5,5,29500000,8.0
47394116,house,"dha defence, lahore, punjab",1 Kanal,6,5,110000000,20.0
47394127,flat,"askari, lahore, punjab",10 Marla,3,3,30000000,10.0
47107788,house,other,5.2 Marla,5,4,22500000,5.2
47394147,house,"dha defence, lahore, punjab",1 Kanal,6,5,117500000,20.0
47394146,house,"bahria town, lahore, punjab",10 Marla,6,5,38500000,10.0
47375677,house,"raiwind road, lahore, punjab",5 Marla,5,4,29000000,5.0
47343373,house,"dha defence, lahore, punjab",10 Marla,6,6,37000000,10.0
47005494,house,"askari, lahore, punjab",10 Marla,4,4,46000000,10.0
44592695,house,"dha defence, lahore, punjab",1.7 Kanal,7,6,145000000,34.0
44592666,house,"dha defence, lahore, punjab",1 Kanal,6,5,91000000,20.0
47394084,house,"bahria town, lahore, punjab",5 Marla,5,3,25000000,5.0
47394024,house,"khayaban-e-amin, lahore, punjab",5 Marla,4,3,16500000,5.0
47394096,flat,"askari, lahore, punjab",10 Marla,3,3,24500000,10.0
47394057,house,"bahria town, lahore, punjab",10 Marla,6,5,47500000,10.0
47394094,house,"bahria orchard, lahore, punjab",5 Marla,3,3,19000000,5.0
47394100,house,"dha defence, lahore, punjab",10 Marla,6,5,54000000,10.0
46286919,house,other,5 Marla,3,3,17000000,5.0
47394098,house,"dha defence, lahore, punjab",1.1 Kanal,6,5,175000000,22.0
45656874,house,"dha defence, lahore, punjab",1 Kanal,6,5,75000000,20.0
47031222,house,other,1 Kanal,6,6,57500000,20.0
46667704,house,other,2 Kanal,5,3,60000000,40.0
45660721,house,"johar town, lahore, punjab",5 Marla,5,4,19500000,5.0
45978661,house,other,5 Marla,6,5,17500000,5.0
45322511,house,"dha defence, lahore, punjab",1.8 Kanal,6,6,117500000,36.0
45542530,house,"state life housing society, lahore, punjab",10 Marla,5,4,44500000,10.0
45494430,house,"state life housing society, lahore, punjab",1 Kanal,6,5,55000000,20.0
47393977,house,"dha defence, lahore, punjab",10 Marla,5,4,38000000,10.0
46476970,house,"state life housing society, lahore, punjab",10 Marla,5,4,39500000,10.0
47047177,house,"state life housing society, lahore, punjab",10 Marla,5,4,35000000,10.0
47394005,house,"bahria town, lahore, punjab",10 Marla,6,5,42000000,10.0
47394030,house,"bahria town, lahore, punjab",10 Marla,6,5,43500000,10.0
47394004,house,"askari, lahore, punjab",10 Marla,4,3,54000000,10.0
47302302,flat,"askari, lahore, punjab",10 Marla,3,3,32500000,10.0
46479016,house,other,5 Marla,4,3,12600000,5.0
47123088,house,"dha defence, lahore, punjab",1 Kanal,6,5,62500000,20.0
46978484,house,"dha defence, lahore, punjab",2 Kanal,6,6,200000000,40.0
46866140,house,"dha defence, lahore, punjab",1 Kanal,6,5,82500000,20.0
46109429,house,"dha defence, lahore, punjab",1.2 Kanal,6,5,99000000,24.0
44908377,house,other,4.6 Marla,4,3,15000000,4.6
46245966,house,other,3 Marla,4,3,13500000,3.0
47095796,house,"wapda town, lahore, punjab",10 Marla,6,5,43500000,10.0
43727854,house,"gt road, lahore, punjab",5 Marla,6,5,16000000,5.0
35694298,house,other,8 Marla,6,5,23500000,8.0
44191765,house,"dha defence, lahore, punjab",10 Marla,6,5,41000000,10.0
45378543,house,"state life housing society, lahore, punjab",1 Kanal,6,6,51500000,20.0
46922907,house,other,5 Marla,6,6,17000000,5.0
46792644,house,"dha defence, lahore, punjab",10 Marla,5,4,51000000,10.0
45936957,house,"gt road, lahore, punjab",5 Marla,5,4,16500000,5.0
47391399,house,other,4 Marla,5,4,12000000,4.0
47059344,house,other,1 Kanal,5,4,45000000,20.0
47060309,house,"johar town, lahore, punjab",12 Marla,6,5,46000000,12.0
46378455,house,"dha defence, lahore, punjab",1.2 Kanal,6,5,79000000,24.0
47315747,house,other,6 Marla,6,5,21500000,6.0
47391900,house,"askari, lahore, punjab",14 Marla,4,4,49000000,14.0
47261506,house,other,3.3 Marla,4,3,12100000,3.3
47393927,flat,"askari, lahore, punjab",10 Marla,4,3,24500000,10.0
47108446,house,other,5 Marla,6,5,25000000,5.0
46929261,house,"dha defence, lahore, punjab",10 Marla,5,4,39000000,10.0
47393949,flat,"askari, lahore, punjab",10 Marla,4,3,30000000,10.0
47085222,house,other,5 Marla,4,3,19000000,5.0
47112234,flat,"raiwind road, lahore, punjab",5.4 Marla,2,2,27500000,5.4
47393948,house,"bahria town, lahore, punjab",10 Marla,6,5,43000000,10.0
47309375,house,"raiwind road, lahore, punjab",5 Marla,5,4,22500000,5.0
46929130,house,"dha defence, lahore, punjab",10 Marla,5,4,47000000,10.0
47393905,house,other,5 Marla,6,6,23000000,5.0
42554819,house,"dha defence, lahore, punjab",1 Kanal,6,5,75500000,20.0
47377216,house,other,1.6 Kanal,6,6,120000000,32.0
47393921,house,"dha defence, lahore, punjab",10 Marla,6,5,45000000,10.0
47102801,house,"dha defence, lahore, punjab",1 Kanal,6,5,79000000,20.0
46373934,house,"wapda town, lahore, punjab",10 Marla,6,5,34000000,10.0
47100622,house,"dha defence, lahore, punjab",1 Kanal,6,5,67000000,20.0
45537577,house,"gt road, lahore, punjab",6 Marla,6,6,23000000,6.0
47393920,house,"askari, lahore, punjab",10 Marla,4,3,40000000,10.0
47198694,house,other,10 Marla,6,5,32500000,10.0
46882061,house,other,1 Kanal,5,6,70000000,20.0
47376923,house,"dha 11 rahbar, lahore, punjab",5 Marla,4,3,25000000,5.0
47393922,house,"bahria town, lahore, punjab",5 Marla,5,3,27000000,5.0
47032919,house,"state life housing society, lahore, punjab",5 Marla,4,3,18500000,5.0
47393865,flat,"askari, lahore, punjab",10 Marla,3,3,27500000,10.0
47393786,house,"dha defence, lahore, punjab",10 Marla,5,4,58500000,10.0
47393871,house,"bahria orchard, lahore, punjab",8 Marla,5,4,27500000,8.0
47184799,house,other,10 Marla,4,5,40000000,10.0
47393841,house,"dha defence, lahore, punjab",10 Marla,5,4,42500000,10.0
47393884,house,"bahria town, lahore, punjab",11 Marla,6,5,49000000,11.0
47191100,house,"paragon city, lahore, punjab",1 Kanal,5,5,57000000,20.0
46374153,house,other,10 Marla,4,3,27500000,10.0
46211536,house,other,5 Marla,5,4,23000000,5.0
47206520,house,"dha defence, lahore, punjab",10 Marla,4,4,41200000,10.0
47164764,house,other,3 Marla,3,3,11500000,3.0
47005901,house,"dha defence, lahore, punjab",5 Marla,4,3,29500000,5.0
47110325,house,"raiwind road, lahore, punjab",7 Marla,5,4,26000000,7.0
46881954,house,other,1 Kanal,4,6,67500000,20.0
47245517,house,other,1 Kanal,6,7,55000000,20.0
47206698,house,"dha defence, lahore, punjab",1 Kanal,6,5,80000000,20.0
46751646,house,"dha defence, lahore, punjab",1 Kanal,6,5,85000000,20.0
47179280,house,other,5 Marla,4,4,15000000,5.0
46475389,house,"dha defence, lahore, punjab",7 Marla,5,4,39000000,7.0
46370248,house,"dha defence, lahore, punjab",1 Kanal,6,5,72500000,20.0
47033293,house,"dha defence, lahore, punjab",10 Marla,6,5,45800000,10.0
46803472,house,"dha defence, lahore, punjab",12 Marla,6,5,48500000,12.0
46802387,house,"dha defence, lahore, punjab",10 Marla,5,4,47500000,10.0
46797629,house,"dha defence, lahore, punjab",10 Marla,5,4,35000000,10.0
47166451,house,"dha defence, lahore, punjab",5 Marla,3,3,21000000,5.0
47165885,house,"dha defence, lahore, punjab",5 Marla,3,3,27500000,5.0
47375437,house,other,1 Kanal,6,5,47500000,20.0
47101788,house,"askari, lahore, punjab",13 Marla,5,4,54000000,13.0
44907891,house,other,5 Marla,5,4,22500000,5.0
47203134,house,other,5 Marla,4,4,22500000,5.0
47393702,house,"dha defence, lahore, punjab",1 Kanal,6,5,68000000,20.0
47393737,house,"bahria town, lahore, punjab",10 Marla,6,5,39500000,10.0
47393739,house,"bahria town, lahore, punjab",10 Marla,6,5,37500000,10.0
47393704,house,"dha defence, lahore, punjab",1 Kanal,6,5,69000000,20.0
47393732,house,"bahria town, lahore, punjab",10 Marla,6,5,37500000,10.0
47393734,house,"bahria town, lahore, punjab",10 Marla,6,5,42500000,10.0
47393729,house,"bahria town, lahore, punjab",10 Marla,6,5,37500000,10.0
47206817,house,"dha defence, lahore, punjab",10 Marla,5,4,55000000,10.0
47374806,house,other,3.3 Marla,4,3,135000,3.3
46252565,house,other,1 Kanal,6,7,46500000,20.0
47184650,house,other,5 Marla,4,3,23500000,5.0
47374907,flat,"askari, lahore, punjab",10 Marla,3,3,36000000,10.0
47180000,house,other,3.5 Marla,3,3,8800000,3.5
47198877,house,other,3 Marla,3,3,12000000,3.0
47011946,house,"dha defence, lahore, punjab",1 Kanal,6,6,119900000,20.0
47265183,house,other,5 Marla,6,5,28500000,5.0
46444016,house,"paragon city, lahore, punjab",5 Marla,4,3,21000000,5.0
47393663,house,"dha defence, lahore, punjab",1 Kanal,6,5,59500000,20.0
47393673,house,"dha defence, lahore, punjab",1 Kanal,6,5,63500000,20.0
47393672,house,"dha defence, lahore, punjab",1 Kanal,6,5,62500000,20.0
47393665,house,"dha defence, lahore, punjab",1 Kanal,6,5,61000000,20.0
47393678,house,"bahria orchard, lahore, punjab",10 Marla,5,5,36000000,10.0
47393686,house,"dha defence, lahore, punjab",1 Kanal,6,5,65000000,20.0
46790207,house,"dha defence, lahore, punjab",1 Kanal,6,5,61000000,20.0
45240785,house,"dha defence, lahore, punjab",10 Marla,5,4,42000000,10.0
46752502,house,"dha defence, lahore, punjab",1 Kanal,6,5,97500000,20.0
47393655,house,"askari, lahore, punjab",10 Marla,5,4,45500000,10.0
47393690,house,"dha defence, lahore, punjab",1 Kanal,6,5,66000000,20.0
47393622,house,"bahria orchard, lahore, punjab",10 Marla,5,5,38000000,10.0
47393648,house,"dha defence, lahore, punjab",1 Kanal,6,5,55000000,20.0
46659528,house,other,10 Marla,6,5,42000000,10.0
47393658,house,"dha defence, lahore, punjab",1 Kanal,6,5,56500000,20.0
47393677,house,"dha defence, lahore, punjab",1 Kanal,6,6,58000000,20.0
47393695,house,"askari, lahore, punjab",12 Marla,5,4,55000000,12.0
47393659,house,"dha defence, lahore, punjab",1 Kanal,6,5,58000000,20.0
47175730,house,"dha defence, lahore, punjab",1.1 Kanal,6,5,115000000,22.0
47143827,house,"dha defence, lahore, punjab",1 Kanal,6,5,150000000,20.0
47005420,house,"dha defence, lahore, punjab",1 Kanal,6,5,82500000,20.0
45990360,house,other,1.6 Kanal,6,5,140000000,32.0
47128920,house,"dha defence, lahore, punjab",1.2 Kanal,6,7,115000000,24.0
47393623,house,"state life housing society, lahore, punjab",1 Kanal,6,5,55000000,20.0
45188910,house,other,1 Kanal,6,5,87500000,20.0
45512645,house,other,1 Kanal,6,6,80000000,20.0
45834402,house,"bahria town, lahore, punjab",1 Kanal,6,5,60000000,20.0
44885227,house,other,5 Marla,3,3,26000000,5.0
46974770,house,other,3 Marla,3,3,11000000,3.0
46975325,house,other,5.2 Marla,3,3,16500000,5.2
46112141,house,"dha defence, lahore, punjab",5 Marla,4,3,31000000,5.0
47352151,flat,"askari, lahore, punjab",12 Marla,4,4,33000000,12.0
46904563,house,other,11 Marla,6,6,42500000,11.0
44756895,house,"dha defence, lahore, punjab",10 Marla,5,4,37000000,10.0
46226498,house,"dha defence, lahore, punjab",10 Marla,5,4,49800000,10.0
46845139,house,"dha defence, lahore, punjab",1 Kanal,6,5,61500000,20.0
47393564,house,"dha defence, lahore, punjab",1 Kanal,6,5,57000000,20.0
46845140,house,"dha defence, lahore, punjab",1 Kanal,6,5,66000000,20.0
